"date","health_board","lockdown_status","admission_type","count"
2020-08-10,"Cwm Taf University Health Board","No local lockdowns","All",80
2020-08-11,"Cwm Taf University Health Board","No local lockdowns","C19",19
2020-08-11,"Cwm Taf University Health Board","No local lockdowns","NonC19",118
2020-08-11,"Cwm Taf University Health Board","No local lockdowns","All",137
2020-08-12,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-08-12,"Cwm Taf University Health Board","No local lockdowns","NonC19",124
2020-08-12,"Cwm Taf University Health Board","No local lockdowns","All",131
2020-08-13,"Cwm Taf University Health Board","No local lockdowns","C19",0
2020-08-13,"Cwm Taf University Health Board","No local lockdowns","NonC19",129
2020-08-13,"Cwm Taf University Health Board","No local lockdowns","All",129
2020-08-14,"Cwm Taf University Health Board","No local lockdowns","C19",0
2020-08-14,"Cwm Taf University Health Board","No local lockdowns","NonC19",144
2020-08-14,"Cwm Taf University Health Board","No local lockdowns","All",144
2020-08-15,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-08-15,"Cwm Taf University Health Board","No local lockdowns","NonC19",132
2020-08-15,"Cwm Taf University Health Board","No local lockdowns","All",144
2020-08-16,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-08-16,"Cwm Taf University Health Board","No local lockdowns","NonC19",124
2020-08-16,"Cwm Taf University Health Board","No local lockdowns","All",131
2020-08-17,"Cwm Taf University Health Board","No local lockdowns","C19",2
2020-08-17,"Cwm Taf University Health Board","No local lockdowns","NonC19",98
2020-08-17,"Cwm Taf University Health Board","No local lockdowns","All",100
2020-08-18,"Cwm Taf University Health Board","No local lockdowns","C19",16
2020-08-18,"Cwm Taf University Health Board","No local lockdowns","NonC19",137
2020-08-18,"Cwm Taf University Health Board","No local lockdowns","All",153
2020-08-19,"Cwm Taf University Health Board","No local lockdowns","C19",13
2020-08-19,"Cwm Taf University Health Board","No local lockdowns","NonC19",146
2020-08-19,"Cwm Taf University Health Board","No local lockdowns","All",159
2020-08-20,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-08-20,"Cwm Taf University Health Board","No local lockdowns","NonC19",129
2020-08-20,"Cwm Taf University Health Board","No local lockdowns","All",133
2020-08-21,"Cwm Taf University Health Board","No local lockdowns","C19",9
2020-08-21,"Cwm Taf University Health Board","No local lockdowns","NonC19",140
2020-08-21,"Cwm Taf University Health Board","No local lockdowns","All",149
2020-08-22,"Cwm Taf University Health Board","No local lockdowns","C19",6
2020-08-22,"Cwm Taf University Health Board","No local lockdowns","NonC19",165
2020-08-22,"Cwm Taf University Health Board","No local lockdowns","All",171
2020-08-23,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-08-23,"Cwm Taf University Health Board","No local lockdowns","NonC19",97
2020-08-23,"Cwm Taf University Health Board","No local lockdowns","All",101
2020-08-24,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-08-24,"Cwm Taf University Health Board","No local lockdowns","NonC19",78
2020-08-24,"Cwm Taf University Health Board","No local lockdowns","All",82
2020-08-25,"Cwm Taf University Health Board","No local lockdowns","C19",7
2020-08-25,"Cwm Taf University Health Board","No local lockdowns","NonC19",122
2020-08-25,"Cwm Taf University Health Board","No local lockdowns","All",129
2020-08-26,"Cwm Taf University Health Board","No local lockdowns","C19",6
2020-08-26,"Cwm Taf University Health Board","No local lockdowns","NonC19",124
2020-08-26,"Cwm Taf University Health Board","No local lockdowns","All",130
2020-08-27,"Cwm Taf University Health Board","No local lockdowns","C19",5
2020-08-27,"Cwm Taf University Health Board","No local lockdowns","NonC19",144
2020-08-27,"Cwm Taf University Health Board","No local lockdowns","All",149
2020-08-28,"Cwm Taf University Health Board","No local lockdowns","C19",6
2020-08-28,"Cwm Taf University Health Board","No local lockdowns","NonC19",112
2020-08-28,"Cwm Taf University Health Board","No local lockdowns","All",118
2020-08-29,"Cwm Taf University Health Board","No local lockdowns","C19",2
2020-08-29,"Cwm Taf University Health Board","No local lockdowns","NonC19",109
2020-08-29,"Cwm Taf University Health Board","No local lockdowns","All",111
2020-08-30,"Cwm Taf University Health Board","No local lockdowns","C19",3
2020-08-30,"Cwm Taf University Health Board","No local lockdowns","NonC19",85
2020-08-30,"Cwm Taf University Health Board","No local lockdowns","All",88
2020-08-31,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-08-31,"Cwm Taf University Health Board","No local lockdowns","NonC19",69
2020-08-31,"Cwm Taf University Health Board","No local lockdowns","All",73
2020-09-01,"Cwm Taf University Health Board","No local lockdowns","C19",9
2020-09-01,"Cwm Taf University Health Board","No local lockdowns","NonC19",73
2020-09-01,"Cwm Taf University Health Board","No local lockdowns","All",82
2020-09-02,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-09-02,"Cwm Taf University Health Board","No local lockdowns","NonC19",159
2020-09-02,"Cwm Taf University Health Board","No local lockdowns","All",171
2020-09-03,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-09-03,"Cwm Taf University Health Board","No local lockdowns","NonC19",115
2020-09-03,"Cwm Taf University Health Board","No local lockdowns","All",129
2020-09-04,"Cwm Taf University Health Board","No local lockdowns","C19",17
2020-09-04,"Cwm Taf University Health Board","No local lockdowns","NonC19",91
2020-09-04,"Cwm Taf University Health Board","No local lockdowns","All",108
2020-09-05,"Cwm Taf University Health Board","No local lockdowns","C19",5
2020-09-05,"Cwm Taf University Health Board","No local lockdowns","NonC19",125
2020-09-05,"Cwm Taf University Health Board","No local lockdowns","All",130
2020-09-06,"Cwm Taf University Health Board","No local lockdowns","C19",4
2020-09-06,"Cwm Taf University Health Board","No local lockdowns","NonC19",102
2020-09-06,"Cwm Taf University Health Board","No local lockdowns","All",106
2020-09-07,"Cwm Taf University Health Board","No local lockdowns","C19",8
2020-09-07,"Cwm Taf University Health Board","No local lockdowns","NonC19",62
2020-09-07,"Cwm Taf University Health Board","No local lockdowns","All",70
2020-09-08,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-09-08,"Cwm Taf University Health Board","No local lockdowns","NonC19",116
2020-09-08,"Cwm Taf University Health Board","No local lockdowns","All",128
2020-09-09,"Cwm Taf University Health Board","No local lockdowns","C19",12
2020-09-09,"Cwm Taf University Health Board","No local lockdowns","NonC19",123
2020-09-09,"Cwm Taf University Health Board","No local lockdowns","All",135
2020-09-10,"Cwm Taf University Health Board","No local lockdowns","C19",15
2020-09-10,"Cwm Taf University Health Board","No local lockdowns","NonC19",103
2020-09-10,"Cwm Taf University Health Board","No local lockdowns","All",118
2020-09-11,"Cwm Taf University Health Board","No local lockdowns","C19",18
2020-09-11,"Cwm Taf University Health Board","No local lockdowns","NonC19",124
2020-09-11,"Cwm Taf University Health Board","No local lockdowns","All",142
2020-09-12,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-09-12,"Cwm Taf University Health Board","No local lockdowns","NonC19",128
2020-09-12,"Cwm Taf University Health Board","No local lockdowns","All",139
2020-09-13,"Cwm Taf University Health Board","No local lockdowns","C19",11
2020-09-13,"Cwm Taf University Health Board","No local lockdowns","NonC19",109
2020-09-13,"Cwm Taf University Health Board","No local lockdowns","All",120
2020-09-14,"Cwm Taf University Health Board","No local lockdowns","C19",15
2020-09-14,"Cwm Taf University Health Board","No local lockdowns","NonC19",89
2020-09-14,"Cwm Taf University Health Board","No local lockdowns","All",104
2020-09-15,"Cwm Taf University Health Board","No local lockdowns","C19",18
2020-09-15,"Cwm Taf University Health Board","No local lockdowns","NonC19",144
2020-09-15,"Cwm Taf University Health Board","No local lockdowns","All",162
2020-09-16,"Cwm Taf University Health Board","No local lockdowns","C19",14
2020-09-16,"Cwm Taf University Health Board","No local lockdowns","NonC19",112
2020-09-16,"Cwm Taf University Health Board","No local lockdowns","All",126
2020-09-17,"Cwm Taf University Health Board","Local lockdowns","C19",14
2020-09-17,"Cwm Taf University Health Board","Local lockdowns","NonC19",118
2020-09-17,"Cwm Taf University Health Board","Local lockdowns","All",132
2020-09-18,"Cwm Taf University Health Board","Local lockdowns","C19",4
2020-09-18,"Cwm Taf University Health Board","Local lockdowns","NonC19",119
2020-09-18,"Cwm Taf University Health Board","Local lockdowns","All",123
2020-09-19,"Cwm Taf University Health Board","Local lockdowns","C19",10
2020-09-19,"Cwm Taf University Health Board","Local lockdowns","NonC19",105
2020-09-19,"Cwm Taf University Health Board","Local lockdowns","All",115
2020-09-20,"Cwm Taf University Health Board","Local lockdowns","C19",10
2020-09-20,"Cwm Taf University Health Board","Local lockdowns","NonC19",84
2020-09-20,"Cwm Taf University Health Board","Local lockdowns","All",94
2020-09-21,"Cwm Taf University Health Board","Local lockdowns","C19",14
2020-09-21,"Cwm Taf University Health Board","Local lockdowns","NonC19",66
2020-09-21,"Cwm Taf University Health Board","Local lockdowns","All",80
2020-09-22,"Cwm Taf University Health Board","Local lockdowns","C19",7
2020-09-22,"Cwm Taf University Health Board","Local lockdowns","NonC19",133
2020-09-22,"Cwm Taf University Health Board","Local lockdowns","All",140
2020-09-23,"Cwm Taf University Health Board","Local lockdowns","C19",21
2020-09-23,"Cwm Taf University Health Board","Local lockdowns","NonC19",113
2020-09-23,"Cwm Taf University Health Board","Local lockdowns","All",134
2020-09-24,"Cwm Taf University Health Board","Local lockdowns","C19",50
2020-09-24,"Cwm Taf University Health Board","Local lockdowns","NonC19",68
2020-09-24,"Cwm Taf University Health Board","Local lockdowns","All",118
2020-09-25,"Cwm Taf University Health Board","Local lockdowns","C19",20
2020-09-25,"Cwm Taf University Health Board","Local lockdowns","NonC19",108
2020-09-25,"Cwm Taf University Health Board","Local lockdowns","All",128
2020-09-26,"Cwm Taf University Health Board","Local lockdowns","C19",13
2020-09-26,"Cwm Taf University Health Board","Local lockdowns","NonC19",91
2020-09-26,"Cwm Taf University Health Board","Local lockdowns","All",104
2020-09-27,"Cwm Taf University Health Board","Local lockdowns","C19",15
2020-09-27,"Cwm Taf University Health Board","Local lockdowns","NonC19",88
2020-09-27,"Cwm Taf University Health Board","Local lockdowns","All",103
2020-09-28,"Cwm Taf University Health Board","Local lockdowns","C19",21
2020-09-28,"Cwm Taf University Health Board","Local lockdowns","NonC19",70
2020-09-28,"Cwm Taf University Health Board","Local lockdowns","All",91
2020-09-29,"Cwm Taf University Health Board","Local lockdowns","C19",31
2020-09-29,"Cwm Taf University Health Board","Local lockdowns","NonC19",81
2020-09-29,"Cwm Taf University Health Board","Local lockdowns","All",112
2020-09-30,"Cwm Taf University Health Board","Local lockdowns","C19",15
2020-09-30,"Cwm Taf University Health Board","Local lockdowns","NonC19",108
2020-09-30,"Cwm Taf University Health Board","Local lockdowns","All",123
2020-10-01,"Cwm Taf University Health Board","Local lockdowns","C19",13
2020-10-01,"Cwm Taf University Health Board","Local lockdowns","NonC19",116
2020-10-01,"Cwm Taf University Health Board","Local lockdowns","All",129
2020-10-02,"Cwm Taf University Health Board","Local lockdowns","C19",17
2020-10-02,"Cwm Taf University Health Board","Local lockdowns","NonC19",89
2020-10-02,"Cwm Taf University Health Board","Local lockdowns","All",106
2020-10-03,"Cwm Taf University Health Board","Local lockdowns","C19",22
2020-10-03,"Cwm Taf University Health Board","Local lockdowns","NonC19",67
2020-10-03,"Cwm Taf University Health Board","Local lockdowns","All",89
2020-10-04,"Cwm Taf University Health Board","Local lockdowns","C19",8
2020-10-04,"Cwm Taf University Health Board","Local lockdowns","NonC19",49
2020-10-04,"Cwm Taf University Health Board","Local lockdowns","All",57
2020-10-05,"Cwm Taf University Health Board","Local lockdowns","C19",2
2020-10-05,"Cwm Taf University Health Board","Local lockdowns","NonC19",51
2020-10-05,"Cwm Taf University Health Board","Local lockdowns","All",53
2020-10-06,"Cwm Taf University Health Board","Local lockdowns","C19",2
2020-10-06,"Cwm Taf University Health Board","Local lockdowns","NonC19",50
2020-10-06,"Cwm Taf University Health Board","Local lockdowns","All",52
2020-10-07,"Cwm Taf University Health Board","Local lockdowns","C19",21
2020-10-07,"Cwm Taf University Health Board","Local lockdowns","NonC19",65
2020-10-07,"Cwm Taf University Health Board","Local lockdowns","All",86
2020-10-08,"Cwm Taf University Health Board","Local lockdowns","C19",3
2020-10-08,"Cwm Taf University Health Board","Local lockdowns","NonC19",35
2020-10-08,"Cwm Taf University Health Board","Local lockdowns","All",38
2020-10-09,"Cwm Taf University Health Board","Local lockdowns","C19",11
2020-10-09,"Cwm Taf University Health Board","Local lockdowns","NonC19",72
2020-10-09,"Cwm Taf University Health Board","Local lockdowns","All",83
2020-10-10,"Cwm Taf University Health Board","Local lockdowns","C19",15
2020-10-10,"Cwm Taf University Health Board","Local lockdowns","NonC19",84
2020-10-10,"Cwm Taf University Health Board","Local lockdowns","All",99
2020-10-11,"Cwm Taf University Health Board","Local lockdowns","C19",10
2020-10-11,"Cwm Taf University Health Board","Local lockdowns","NonC19",58
2020-10-11,"Cwm Taf University Health Board","Local lockdowns","All",68
